Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2015/01/29,GOOG,GOOG,S,BATS,9832
2015/01/30,GOOG,GOOG,S,BATS,17243
2015/02/02,GOOG,GOOG,S,BATS,6232
2015/02/03,GOOG,GOOG,S,BATS,3873
2015/02/04,GOOG,GOOG,S,BATS,2651
2015/02/05,GOOG,GOOG,S,BATS,3716
2015/02/06,GOOG,GOOG,S,BATS,6953
2015/02/09,GOOG,GOOG,S,BATS,2764
2015/02/10,GOOG,GOOG,S,BATS,3450
2015/02/11,GOOG,GOOG,S,BATS,3153
2015/02/12,GOOG,GOOG,S,BATS,4582
2015/02/13,GOOG,GOOG,S,BATS,7843
2015/02/17,GOOG,GOOG,S,BATS,3407
