Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2014/06/03,AAPL,AAPL,S,BATS,19796
2014/06/04,AAPL,AAPL,S,BATS,21486
2014/06/05,AAPL,AAPL,S,BATS,21189
2014/06/06,AAPL,AAPL,S,BATS,28984
2014/06/09,AAPL,AAPL,S,BATS,61048
2014/06/10,AAPL,AAPL,S,BATS,41025
2014/06/11,AAPL,AAPL,S,BATS,37726
2014/06/12,AAPL,AAPL,S,BATS,42594
2014/06/13,AAPL,AAPL,S,BATS,47789
2014/06/16,AAPL,AAPL,S,BATS,25110
2014/06/17,AAPL,AAPL,S,BATS,22970
2014/06/18,AAPL,AAPL,S,BATS,21038
2014/06/19,AAPL,AAPL,S,BATS,29436
2014/06/20,AAPL,AAPL,S,BATS,31143
2014/06/23,AAPL,AAPL,S,BATS,15395
2014/06/24,AAPL,AAPL,S,BATS,24147
2014/06/25,AAPL,AAPL,S,BATS,25582
2014/06/26,AAPL,AAPL,S,BATS,26060
2014/06/27,AAPL,AAPL,S,BATS,36326
2014/06/30,AAPL,AAPL,S,BATS,45405
2014/07/01,AAPL,AAPL,S,BATS,29222
2014/07/02,AAPL,AAPL,S,BATS,20848
2014/07/03,AAPL,AAPL,S,BATS,15728
2014/07/07,AAPL,AAPL,S,BATS,36356
2014/07/08,AAPL,AAPL,S,BATS,40463
2014/07/09,AAPL,AAPL,S,BATS,20449
2014/07/10,AAPL,AAPL,S,BATS,32992
2014/07/11,AAPL,AAPL,S,BATS,33198
2014/07/14,AAPL,AAPL,S,BATS,31040
2014/07/15,AAPL,AAPL,S,BATS,19708
2014/07/16,AAPL,AAPL,S,BATS,27726
2014/07/17,AAPL,AAPL,S,BATS,47506
2014/07/18,AAPL,AAPL,S,BATS,37563
2014/07/21,AAPL,AAPL,S,BATS,18145
2014/07/22,AAPL,AAPL,S,BATS,38680
2014/07/23,AAPL,AAPL,S,BATS,63741
2014/07/24,AAPL,AAPL,S,BATS,28606
2014/07/25,AAPL,AAPL,S,BATS,35979
2014/07/28,AAPL,AAPL,S,BATS,35424
2014/07/29,AAPL,AAPL,S,BATS,23482
2014/07/30,AAPL,AAPL,S,BATS,22465
2014/07/31,AAPL,AAPL,S,BATS,48769
2014/08/01,AAPL,AAPL,S,BATS,97907
2014/08/04,AAPL,AAPL,S,BATS,53902
2014/08/05,AAPL,AAPL,S,BATS,94991
2014/08/06,AAPL,AAPL,S,BATS,64709
2014/08/07,AAPL,AAPL,S,BATS,72272
2014/08/08,AAPL,AAPL,S,BATS,74563
2014/08/11,AAPL,AAPL,S,BATS,49080
2014/08/12,AAPL,AAPL,S,BATS,42395
2014/08/13,AAPL,AAPL,S,BATS,47995
2014/08/14,AAPL,AAPL,S,BATS,37252
2014/08/15,AAPL,AAPL,S,BATS,98273
2014/08/18,AAPL,AAPL,S,BATS,69216
2014/08/19,AAPL,AAPL,S,BATS,122715
2014/08/20,AAPL,AAPL,S,BATS,65113
2014/08/21,AAPL,AAPL,S,BATS,42947
2014/08/22,AAPL,AAPL,S,BATS,81161
2014/08/25,AAPL,AAPL,S,BATS,49443
2014/08/26,AAPL,AAPL,S,BATS,42052
2014/08/27,AAPL,AAPL,S,BATS,73230
2014/08/28,AAPL,AAPL,S,BATS,100847
2014/08/29,AAPL,AAPL,S,BATS,51992
2014/09/02,AAPL,AAPL,S,BATS,47173
2014/09/03,AAPL,AAPL,S,BATS,185818
2014/09/04,AAPL,AAPL,S,BATS,97220
2014/09/05,AAPL,AAPL,S,BATS,65561
2014/09/08,AAPL,AAPL,S,BATS,44077
2014/09/09,AAPL,AAPL,S,BATS,280198
2014/09/10,AAPL,AAPL,S,BATS,123899
2014/09/11,AAPL,AAPL,S,BATS,63453
2014/09/12,AAPL,AAPL,S,BATS,77935
2014/09/15,AAPL,AAPL,S,BATS,53549
2014/09/16,AAPL,AAPL,S,BATS,51528
2014/09/17,AAPL,AAPL,S,BATS,34073
2014/09/18,AAPL,AAPL,S,BATS,29044
2014/09/19,AAPL,AAPL,S,BATS,60297
2014/09/22,AAPL,AAPL,S,BATS,59521
2014/09/23,AAPL,AAPL,S,BATS,63988
2014/09/24,AAPL,AAPL,S,BATS,60720
2014/09/25,AAPL,AAPL,S,BATS,189060
2014/09/26,AAPL,AAPL,S,BATS,78915
2014/09/29,AAPL,AAPL,S,BATS,64220
2014/09/30,AAPL,AAPL,S,BATS,53554
2014/10/01,AAPL,AAPL,S,BATS,93918
2014/10/02,AAPL,AAPL,S,BATS,79535
2014/10/03,AAPL,AAPL,S,BATS,54724
2014/10/06,AAPL,AAPL,S,BATS,40376
2014/10/07,AAPL,AAPL,S,BATS,38780
2014/10/08,AAPL,AAPL,S,BATS,57744
2014/10/09,AAPL,AAPL,S,BATS,99404
2014/10/10,AAPL,AAPL,S,BATS,120173
2014/10/13,AAPL,AAPL,S,BATS,55973
2014/10/14,AAPL,AAPL,S,BATS,133064
2014/10/15,AAPL,AAPL,S,BATS,168879
2014/10/16,AAPL,AAPL,S,BATS,166731
2014/10/17,AAPL,AAPL,S,BATS,83132
